INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,07/10/2021,00017150.00,CE      ,00000406.55,00000432.65,00000356.00,00000403.45,000000000003400,            14050,              281,              209,      246457240.00,        5499740.00
OPTIDX    ,NIFTY     ,07/10/2021,00017150.00,PE      ,00000059.30,00000066.50,00000020.40,00000024.50,000000000576400,          3906000,            78120,            42117,    67145406662.50,      157506662.50
OPTIDX    ,NIFTY     ,07/10/2021,00017200.00,CE      ,00000342.10,00000389.85,00000314.00,00000364.70,000000000084100,           514700,            10294,             6181,     9032462235.00,      179622235.00
OPTIDX    ,NIFTY     ,07/10/2021,00017200.00,PE      ,00000059.45,00000088.35,00000025.50,00000031.00,000000002088100,         19672650,           393453,           182076,   339352920040.00,      983340040.00
OPTIDX    ,NIFTY     ,07/10/2021,00017250.00,CE      ,00000250.45,00000346.50,00000250.45,00000322.85,000000000039100,           212700,             4254,             3247,     3734069792.50,       64994792.50
OPTIDX    ,NIFTY     ,07/10/2021,00017250.00,PE      ,00000081.50,00000091.75,00000033.75,00000039.10,000000000330650,          6297750,           125955,            76272,   109028357957.50,      392170457.50
OPTIDX    ,NIFTY     ,07/10/2021,00017300.00,CE      ,00000296.05,00000309.65,00000240.80,00000286.10,000000000152400,          1876650,            37533,            21512,    32975678720.00,      509633720.00
OPTIDX    ,NIFTY     ,07/10/2021,00017300.00,PE      ,00000075.00,00000107.25,00000042.95,00000048.60,000000001724450,         30180400,           603608,           329803,   524355903582.50,     2234983582.50
OPTIDX    ,NIFTY     ,07/10/2021,00017350.00,CE      ,00000229.20,00000271.10,00000207.00,00000248.90,000000000033200,           643200,            12864,             8523,    11310532752.50,      151012752.50
OPTIDX    ,NIFTY     ,07/10/2021,00017350.00,PE      ,00000168.15,00000168.15,00000055.00,00000061.05,000000000396900,         10572800,           211456,           128651,   184369132390.00,      931052390.00
OPTIDX    ,NIFTY     ,07/10/2021,00017400.00,CE      ,00000200.05,00000235.50,00000176.85,00000212.90,000000000621450,         11159800,           223196,           127849,   196447612085.00,     2267092085.00
OPTIDX    ,NIFTY     ,07/10/2021,00017400.00,PE      ,00000180.00,00000180.00,00000068.65,00000075.75,000000002916200,         42726350,           854527,           473251,   747938574142.50,     4500084142.50
OPTIDX    ,NIFTY     ,07/10/2021,00017450.00,CE      ,00000198.05,00000201.25,00000148.25,00000179.30,000000000170950,          7028400,           140568,            81869,   123840338340.00,     1194758340.00
OPTIDX    ,NIFTY     ,07/10/2021,00017450.00,PE      ,00000138.45,00000167.00,00000084.40,00000093.05,000000000482950,         16662600,           333252,           201834,   292831058690.00,     2068688690.00
OPTIDX    ,NIFTY     ,07/10/2021,00017500.00,CE      ,00000090.90,00000200.00,00000090.90,00000150.00,000000002374400,         50379700,          1007594,           546443,   888910418347.50,     7265668347.50
OPTIDX    ,NIFTY     ,07/10/2021,00017500.00,PE      ,00000137.70,00000191.55,00000103.00,00000113.00,000000002852750,         57341550,          1146831,           632247,  1011772308582.50,     8295183582.50
OPTIDX    ,NIFTY     ,07/10/2021,00017550.00,CE      ,00000129.70,00000144.15,00000101.10,00000123.35,000000000837300,         17562750,           351255,           209241,   310335283037.50,     2109020537.50
OPTIDX    ,NIFTY     ,07/10/2021,00017550.00,PE      ,00000160.00,00000218.50,00000124.40,00000135.30,000000000364050,          9331200,           186624,           117230,   165295523677.50,     1532963677.50
OPTIDX    ,NIFTY     ,07/10/2021,00017600.00,CE      ,00000010.00,00000124.10,00000001.00,00000099.50,000000002783700,         43301400,           866028,           456246,   766318037920.00,     4213397920.00
OPTIDX    ,NIFTY     ,07/10/2021,00017600.00,PE      ,00000185.60,00000248.85,00000149.10,00000162.70,000000001297950,         16004600,           320092,           189078,   284841013182.50,     3160053182.50
OPTIDX    ,NIFTY     ,07/10/2021,00017650.00,CE      ,00000099.90,00000099.95,00000065.30,00000079.25,000000001194350,         13716250,           274325,           159577,   243164820410.00,     1073007910.00
OPTIDX    ,NIFTY     ,07/10/2021,00017650.00,PE      ,00000234.95,00000280.30,00000177.20,00000193.35,000000000166250,          1916550,            38331,            21760,    34269627912.50,      442520412.50
OPTIDX    ,NIFTY     ,07/10/2021,00017700.00,CE      ,00000095.00,00000095.00,00000050.80,00000062.70,000000003663700,         31689000,           633780,           342166,   562858254407.50,     1962954407.50
OPTIDX    ,NIFTY     ,07/10/2021,00017700.00,PE      ,00000255.35,00000314.85,00000207.75,00000223.85,000000000778800,          4997050,            99941,            57929,    89775030932.50,     1327245932.50
OPTIDX    ,NIFTY     ,07/10/2021,00017750.00,CE      ,00000073.40,00000075.45,00000039.15,00000048.25,000000001374600,         10665900,           213318,           109635,   189834578030.00,      514853030.00
OPTIDX    ,NIFTY     ,07/10/2021,00017750.00,PE      ,00000300.00,00000351.25,00000244.55,00000263.35,000000000169750,           627100,            12542,             6821,    11317113450.00,      186088450.00
OPTIDX    ,NIFTY     ,07/10/2021,00017800.00,CE      ,00000025.10,00000078.90,00000025.10,00000037.40,000000003158150,         26041400,           520828,           239977,   464519343672.50,      982423672.50
OPTIDX    ,NIFTY     ,07/10/2021,00017800.00,PE      ,00000325.00,00000391.55,00000280.70,00000296.55,000000000453650,          3039700,            60794,            32631,    55148121630.00,     1041461630.00
OPTIDX    ,NIFTY     ,07/10/2021,00017850.00,CE      ,00000050.00,00000051.10,00000014.10,00000028.60,000000000738300,          7900150,           158003,            65815,   141243222182.50,      225544682.50
OPTIDX    ,NIFTY     ,07/10/2021,00017850.00,PE      ,00000397.00,00000431.00,00000324.30,00000338.05,000000000039900,            67400,             1348,              990,     1228492012.50,       25402012.50
OPTIDX    ,NIFTY     ,07/10/2021,00017900.00,CE      ,00000037.25,00000037.25,00000017.10,00000021.05,000000002210200,         19930450,           398609,           149487,   357190605212.50,      435550212.50
OPTIDX    ,NIFTY     ,07/10/2021,00017900.00,PE      ,00000400.00,00000474.15,00000362.50,00000384.35,000000000184850,           541150,            10823,             6427,     9912936022.50,      226351022.50
OPTIDX    ,NIFTY     ,07/10/2021,00017950.00,CE      ,00000035.70,00000035.70,00000012.90,00000015.70,000000000615550,          5491750,           109835,            43578,    98667004670.00,       90092170.00
OPTIDX    ,NIFTY     ,07/10/2021,00017950.00,PE      ,00000486.00,00000520.00,00000409.00,00000426.50,000000000015550,            17100,              342,              264,      314874570.00,        7929570.00
OPTIDX    ,NIFTY     ,07/10/2021,00018000.00,CE      ,00000024.70,00000024.70,00000009.60,00000011.50,000000004210750,         21731050,           434621,           147784,   391433022642.50,      274122642.50
OPTIDX    ,NIFTY     ,07/10/2021,00018000.00,PE      ,00000518.95,00000567.05,00000451.00,00000468.35,000000000168450,           430300,             8606,             4962,     7965110990.00,      219710990.00
OPTIDX    ,NIFTY     ,07/10/2021,00018050.00,CE      ,00000022.80,00000022.80,00000007.10,00000008.25,000000000957300,          4607200,            92144,            35168,    83202763095.00,       42803095.00
OPTIDX    ,NIFTY     ,07/10/2021,00018050.00,PE      ,00000602.55,00000611.50,00000506.70,00000519.15,000000000004450,             5250,              105,              060,       97652817.50,        2890317.50
OPTIDX    ,NIFTY     ,07/10/2021,00018100.00,CE      ,00000014.00,00000014.00,00000005.40,00000006.25,000000001810050,         10529500,           210590,            78900,   190661148905.00,       77198905.00
OPTIDX    ,NIFTY     ,07/10/2021,00018100.00,PE      ,00000629.85,00000659.15,00000545.95,00000559.35,000000000044500,            10500,              210,              159,      196363375.00,        6313375.00
OPTIDX    ,NIFTY     ,07/10/2021,00018150.00,CE      ,00000012.40,00000012.40,00000004.05,00000004.70,000000000494750,          3261900,            65238,            30227,    59222251070.00,       18766070.00
OPTIDX    ,NIFTY     ,07/10/2021,00018150.00,PE      ,00000687.00,00000695.05,00000612.90,00000656.75,000000000001600,             1250,              025,              016,       23534442.50,         846942.50
OPTIDX    ,NIFTY     ,07/10/2021,00018200.00,CE      ,00000006.50,00000008.70,00000003.50,00000003.90,000000001823700,         10765700,           215314,            67612,   195988282607.50,       52542607.50
OPTIDX    ,NIFTY     ,07/10/2021,00018200.00,PE      ,00000749.95,00000759.45,00000649.80,00000678.35,000000000013500,            34250,              685,              355,      647632025.00,       24282025.00
OPTIDX    ,NIFTY     ,07/10/2021,00018250.00,CE      ,00000005.95,00000007.60,00000003.10,00000003.35,000000000206650,          2016650,            40333,            16695,    36812611027.50,        8748527.50
OPTIDX    ,NIFTY     ,07/10/2021,00018250.00,PE      ,00000771.25,00000800.05,00000700.00,00000709.80,000000000002700,            25750,              515,              284,      489509037.50,       19571537.50
OPTIDX    ,NIFTY     ,07/10/2021,00018300.00,CE      ,00000006.40,00000007.30,00000002.75,00000003.15,000000001837900,          8818500,           176370,            50472,   161411492370.00,       32942370.00
OPTIDX    ,NIFTY     ,07/10/2021,00018300.00,PE      ,00000840.25,00000848.00,00000741.85,00000764.65,000000000006850,             6850,              137,              088,      130910800.00,        5555800.00
OPTIDX    ,NIFTY     ,07/10/2021,00018350.00,CE      ,00000004.80,00000005.75,00000002.55,00000002.80,000000000192050,          1168700,            23374,             7362,    21449774237.50,        4129237.50
OPTIDX    ,NIFTY     ,07/10/2021,00018350.00,PE      ,00000846.55,00000846.55,00000822.00,00000836.45,000000000000300,              200,              004,              004,        3837227.50,         167227.50
OPTIDX    ,NIFTY     ,07/10/2021,00018400.00,CE      ,00000005.70,00000005.70,00000002.50,00000002.75,000000001440250,          7137100,           142742,            33278,   131345511060.00,       22871060.00
OPTIDX    ,NIFTY     ,07/10/2021,00018400.00,PE      ,00000920.00,00000924.00,00000848.00,00000848.00,000000000000600,              250,              005,              005,        4824750.00,         224750.00
OPTIDX    ,NIFTY     ,07/10/2021,00018450.00,CE      ,00000004.85,00000004.85,00000002.45,00000002.60,000000000160600,           460650,             9213,             3474,     8500417135.00,        1424635.00
OPTIDX    ,NIFTY     ,07/10/2021,00018500.00,CE      ,00000004.90,00000004.90,00000002.30,00000002.50,000000004653300,         15116750,           302335,            52165,   279704298880.00,       44423880.00
OPTIDX    ,NIFTY     ,07/10/2021,00018500.00,PE      ,00001396.65,00001396.65,00000936.30,00000971.45,000000000011000,             4300,              086,              064,       83829037.50,        4279037.50
OPTIDX    ,NIFTY     ,07/10/2021,00018550.00,CE      ,00000004.00,00000004.00,00000002.05,00000002.25,000000000090600,           256600,             5132,             2020,     4760649517.50,         719517.50
OPTIDX    ,NIFTY     ,07/10/2021,00018600.00,CE      ,00000003.40,00000004.00,00000001.95,00000002.10,000000000819350,          2816200,            56324,            12644,    52388429027.50,        7109027.50
OPTIDX    ,NIFTY     ,07/10/2021,00018600.00,PE      ,00001081.40,00001128.65,00001081.40,00001128.65,000000000000250,              100,              002,              002,        1970502.50,         110502.50
OPTIDX    ,NIFTY     ,07/10/2021,00018650.00,CE      ,00000003.25,00000003.45,00000001.80,00000002.05,000000000077450,           151950,             3039,             1357,     2834248725.00,         381225.00
OPTIDX    ,NIFTY     ,07/10/2021,00018700.00,CE      ,00000002.85,00000003.25,00000001.75,00000001.90,000000000629850,          2373850,            47477,            11080,    44396439815.00,        5444815.00
OPTIDX    ,NIFTY     ,07/10/2021,00018700.00,PE      ,00001173.75,00001182.05,00001165.95,00001174.00,000000000000200,              150,              003,              003,        2981087.50,         176087.50
OPTIDX    ,NIFTY     ,07/10/2021,00018750.00,CE      ,00000002.95,00000003.20,00000001.90,00000002.00,000000000045300,            61300,             1226,              596,     1149517985.00,         142985.00
OPTIDX    ,NIFTY     ,07/10/2021,00018800.00,CE      ,00000002.00,00000002.95,00000001.75,00000001.85,000000000666300,          1587350,            31747,             8742,    29845606145.00,        3426145.00
OPTIDX    ,NIFTY     ,07/10/2021,00018850.00,CE      ,00000002.65,00000002.85,00000001.60,00000001.80,000000000014000,           106950,             2139,             1668,     2016228172.50,         220672.50
OPTIDX    ,NIFTY     ,07/10/2021,00018900.00,CE      ,00000002.45,00000003.45,00000001.65,00000001.75,000000000236800,          1239550,            24791,            10127,    23430086442.50,        2591442.50
OPTIDX    ,NIFTY     ,07/10/2021,00018900.00,PE      ,00001444.50,00001444.50,00001444.50,00001444.50,000000000000100,              050,              001,              001,        1017225.00,          72225.00
OPTIDX    ,NIFTY     ,07/10/2021,00018950.00,CE      ,00000003.20,00000004.40,00000001.35,00000001.70,000000000019200,           242900,             4858,             4320,     4603435340.00,         480340.00
OPTIDX    ,NIFTY     ,07/10/2021,00019000.00,CE      ,00000004.80,00000004.80,00000001.60,00000001.75,000000003354100,          6741950,           134839,            28645,   128110252665.00,       13202665.00
OPTIDX    ,NIFTY     ,07/10/2021,00019000.00,PE      ,00001505.50,00001505.50,00001479.35,00001479.35,000000000003300,              500,              010,              004,       10245462.50,         745462.50
OPTIDX    ,NIFTY     ,07/10/2021,00019050.00,CE      ,00000002.65,00000002.65,00000001.55,00000001.70,000000000012750,            62700,             1254,             1212,     1194552690.00,         117690.00
OPTIDX    ,NIFTY     ,07/10/2021,00019050.00,PE      ,00001539.80,00001539.80,00001539.80,00001539.80,000000000000100,              050,              001,              001,        1029490.00,          76990.00
OPTIDX    ,NIFTY     ,07/10/2021,00019100.00,CE      ,00000002.55,00000002.55,00000001.50,00000001.65,000000000221400,           337150,             6743,             2507,     6440177555.00,         612555.00
OPTIDX    ,NIFTY     ,07/10/2021,00019150.00,CE      ,00000003.45,00000003.45,00000001.40,00000001.70,000000000017200,           551200,            11024,            10590,    10556388917.50,         908917.50
OPTIDX    ,NIFTY     ,07/10/2021,00019150.00,PE      ,00001683.35,00001683.35,00001618.05,00001618.05,000000000000050,              250,              005,              003,        5201805.00,         414305.00
OPTIDX    ,NIFTY     ,07/10/2021,00019200.00,CE      ,00000002.50,00000002.50,00000001.45,00000001.60,000000000136200,           589250,            11785,             3431,    11314577775.00,         977775.00
OPTIDX    ,NIFTY     ,07/10/2021,00019250.00,CE      ,00000002.60,00000002.65,00000001.40,00000001.55,000000000021350,           701400,            14028,            13441,    13503075950.00,        1125950.00
OPTIDX    ,NIFTY     ,07/10/2021,00019300.00,CE      ,00000002.25,00000002.30,00000001.35,00000001.50,000000001193200,          1137950,            22759,             3883,    21964226060.00,        1791060.00
OPTIDX    ,NIFTY     ,07/10/2021,00019350.00,CE      ,00000002.00,00000002.00,00000001.30,00000001.45,000000000655200,           744850,            14897,             2221,    14413973990.00,        1126490.00
OPTIDX    ,NIFTY     ,07/10/2021,00019350.00,PE      ,00001851.90,00001888.55,00001791.05,00001791.05,000000000000200,             1000,              020,              016,       21206247.50,        1856247.50
OPTIDX    ,FINNIFTY  ,07/10/2021,00017000.00,PE      ,00000007.75,00000014.95,00000007.05,00000007.75,000000000000240,              600,              015,              015,       10205856.00,           5856.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017200.00,PE      ,00000018.05,00000019.05,00000010.05,00000011.95,000000000000320,              680,              017,              016,       11706288.00,          10288.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017300.00,PE      ,00000022.90,00000023.90,00000021.05,00000021.05,000000000000360,              360,              009,              005,        6236180.00,           8180.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017400.00,PE      ,00000024.45,00000036.00,00000019.90,00000022.55,000000000000760,             3520,              088,              083,       61345530.00,          97530.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017500.00,PE      ,00000037.65,00000044.80,00000022.95,00000029.25,000000000000880,             5120,              128,              125,       89801324.00,         201324.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017600.00,PE      ,00000054.95,00000061.95,00000040.05,00000045.95,000000000000400,             1000,              025,              025,       17655382.00,          55382.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017700.00,PE      ,00000079.95,00000079.95,00000079.95,00000079.95,000000000000040,              040,              001,              001,         711198.00,           3198.00
OPTIDX    ,FINNIFTY  ,07/10/2021,00017800.00,PE      ,00000238.20,00000238.20,00000050.00,00000106.95,000000000000080,              240,              006,              006,        4299640.00,          27640.00
